ID,Age_cal,Precision
5038,3223,87
5112,3223,87
5241,3223,87
5242,3223,87
5276,3223,87
5277,3223,87
5278,3223,87
5941,3223,87
6127,3223,87
6988,3223,87
6989,3223,87
6990,3223,87
7012,3223,87
7013,3223,87
7014,3223,87
7024,3223,87
7031,3223,87
7052,3223,87
7053,3223,87
7094,3223,87
7095,3223,87
7134,3223,87
7135,3223,87
7136,3223,87
7167,3223,87
7168,3223,87
7169,3223,87
7276,3223,87
7277,3223,87
7278,3223,87
7438,3223,87
7891,3223,87
7894,3223,87
7895,3223,87
7896,3223,87
7971,3223,87
7972,3223,87
7973,3223,87
7984,3223,87
7985,3223,87
7986,3223,87
8189,3223,87
435,1087,76
436,1087,76
526,1087,76
709,1087,76
2331,1087,76
2332,1087,76
2333,1087,76
2334,1087,76
2335,1087,76
2336,1087,76
2337,1087,76
3561,1087,76
3562,1087,76
4002,1087,76
4003,1087,76
4753,1087,76
4754,1087,76
5035,1087,76
5111,1087,76
5275,1087,76
6987,1087,76
7011,1087,76
7023,1087,76
7030,1087,76
7133,1087,76
7163,1087,76
7274,1087,76
7275,1087,76
7437,1087,76
7889,1087,76
7890,1087,76
7893,1087,76
7970,1087,76
7983,1087,76
8557,1087,76
2392,3835,87
2393,3835,87
2394,3835,87
3963,3835,87
5667,3835,87
8123,3835,87
2387,3671,83
2388,3671,83
2389,3671,83
2390,3671,83
2391,3671,83
3654,3671,83
4488,3671,83
5666,3671,83
2360,2270,84
2361,2270,84
2362,2270,84
2363,2270,84
2364,2270,84
3652,2270,84
3959,2270,84
4486,2270,84
5660,2270,84
2359,2224,72
3651,2224,72
5659,2224,72
2319,822,63
2320,822,63
2321,822,63
2322,822,63
2323,822,63
3646,822,63
4484,822,63
5655,822,63
9625,46316,1231
2119,4869,155
7233,4869,155
8452,4869,155
529,4928,135
945,4928,135
3656,4928,135
4468,4928,135
4490,4928,135
4529,4928,135
4673,4928,135
5368,4928,135
5520,4928,135
5670,4928,135
6747,4928,135
8453,4928,135
8572,4928,135
8573,4928,135
9053,4928,135
8449,763,69
573,3638,125
4250,3638,125
4540,3638,125
6771,3638,125
6772,3638,125
8389,3638,125
8726,3638,125
8960,3638,125
10135,50,0
10134,50,0
10133,50,0
10132,50,0
10131,50,0
10130,50,0
10129,50,0
10143,50,0
10142,50,0
10141,50,0
10140,50,0
10139,50,0
10138,50,0
10137,50,0
10136,50,0
10123,48249,1187
10128,48249,1187
10121,47753,741
10124,47753,741
10122,47363,1503
10127,47363,1503
10118,39866,570
10119,39582,549
10120,39223,364
10115,36326,469
10116,33403,306
10112,30135,281
10111,26255,132
10110,25428,110
10114,24960,239
10109,24786,168
10106,24768,166
10117,24648,961
10105,24503,150
10113,11650,146
10108,4345,50
10107,3350,47
4509,35553,292
8971,34582,325
4508,34264,256
8970,34264,256
4579,26678,450
4578,26310,338
4574,23693,417
4572,23437,270
4568,22118,335
4560,19309,357
100,7849,35
533,7849,35
2023,7849,35
2448,7849,35
99,7797,134
532,7797,134
2022,7797,134
2445,7797,134
3798,7797,134
7523,4150,325
2926,46332,1071
4776,46332,1071
4811,46332,1071
5000,46332,1071
5862,46332,1071
5863,46332,1071
6569,46332,1071
6570,46332,1071
6646,46332,1071
7352,46332,1071
8446,46332,1071
8448,46332,1071
2925,43689,649
4999,43689,649
5861,43689,649
6568,43689,649
1938,23484,157
1815,146,89
4982,48081,1181
6318,48081,1181
6550,48081,1181
7613,48081,1181
8341,48081,1181
9231,48081,1181
6316,44508,771
6546,44508,771
8336,44508,771
9228,44508,771
748,32187,655
2679,32187,655
2680,32187,655
2681,32187,655
2682,32187,655
2683,32187,655
3520,32187,655
3701,32187,655
4952,32187,655
5594,32187,655
5610,32187,655
8196,32187,655
8558,32187,655
9302,32187,655
747,23430,2307
787,23430,2307
2603,23430,2307
2604,23430,2307
2605,23430,2307
2606,23430,2307
2607,23430,2307
3517,23430,2307
4767,23430,2307
4951,23430,2307
5552,23430,2307
5591,23430,2307
7218,23430,2307
7468,23430,2307
2541,14089,698
2542,14089,698
2543,14089,698
5590,14089,698
5606,14089,698
8124,14089,698
2496,10420,837
2497,10420,837
2498,10420,837
5587,10420,837
5603,10420,837
785,1616,109
2349,1616,109
2350,1616,109
2351,1616,109
2352,1616,109
2353,1616,109
2354,1616,109
3514,1616,109
3649,1616,109
3958,1616,109
5584,1616,109
5600,1616,109
8188,1616,109
9300,1616,109
3373,,
3316,48697,865
3352,48491,937
9656,48491,937
9659,48486,941
9621,47873,1187
2052,47013,1532
9655,46335,759
2048,46429,1544
3345,45267,1495
9654,45267,1495
3342,45170,1915
3368,43895,569
9653,43961,1292
2037,43315,137
2038,43790,1052
3338,43790,1052
9652,43790,1052
3337,43583,934
9658,43583,934
3336,42855,1036
3334,42177,1181
3330,39428,862
3080,38773,911
2015,37714,743
2012,36508,763
3358,35956,733
2008,34614,407
2000,31495,552
1974,27500,284
1859,8557,149
1871,11630,192
2017,39414,2182
2013,37243,709
2031,41750,113
983,7208,221
984,7208,221
2426,7208,221
2427,7208,221
2428,7208,221
2429,7208,221
2430,7208,221
2431,7208,221
2432,7208,221
2433,7208,221
3881,7208,221
3882,7208,221
7026,7208,221
7083,7208,221
7174,7208,221
7175,7208,221
7372,7208,221
7373,7208,221
7464,7208,221
7485,7208,221
7486,7208,221
8692,7208,221
8693,7208,221
8907,7208,221
8908,7208,221
9281,7208,221
9301,7208,221
530,5418,71
786,5418,71
982,5418,71
2413,5418,71
2414,5418,71
2415,5418,71
2416,5418,71
3880,5418,71
7082,5418,71
7173,5418,71
7370,5418,71
7463,5418,71
7484,5418,71
8191,5418,71
8906,5418,71
9280,5418,71
981,1571,58
2346,1571,58
2347,1571,58
2348,1571,58
3879,1571,58
7165,1571,58
7364,1571,58
7461,1571,58
7483,1571,58
8903,1571,58
980,971,35
2326,971,35
2327,971,35
2328,971,35
3877,971,35
7081,971,35
7162,971,35
7362,971,35
7460,971,35
7482,971,35
8901,971,35
9299,971,35
2298,127,77
2299,127,77
2300,127,77
2301,127,77
3876,127,77
7080,127,77
7161,127,77
7361,127,77
7456,127,77
7481,127,77
8133,127,77
8671,127,77
8899,127,77
9279,127,77
505,710,11
2746,710,11
3709,710,11
4059,710,11
4238,710,11
5723,710,11
6200,710,11
6851,710,11
7745,710,11
8621,710,11
428,640,69
2305,640,69
3642,640,69
4058,640,69
4156,640,69
5653,640,69
6155,640,69
6800,640,69
7696,640,69
8565,640,69
427,430,63
2302,430,63
3641,430,63
4057,430,63
4154,430,63
5652,430,63
6154,430,63
6799,430,63
7695,430,63
8564,430,63
616,3461,120
3370,46335,1322
3315,46287,1621
9622,46287,1621
3314,44558,1028
3367,43891,855
2072,42538,109
3366,41929,949
2020,41810,738
2014,37325,872
2010,35675,538
9583,47873,1187
2011,35885,683
89,48372,296
110,48372,296
132,48372,296
231,48372,296
2927,48372,296
2928,48372,296
2929,48372,296
3072,48372,296
3073,48372,296
3525,48372,296
4910,48372,296
5166,48372,296
6032,48372,296
7198,48372,296
7425,48372,296
8884,48372,296
111,34556,742
995,34556,742
1153,34556,742
2894,34556,742
2895,34556,742
5077,34556,742
5162,34556,742
6025,34556,742
7421,34556,742
8880,34556,742
9100,34556,742
1191,12955,123
1963,26013,143
1959,25657,159
1953,25347,215
1952,25298,227
1816,173,94
1839,4439,65
1114,14223,528
1393,14223,528
2549,14223,528
2550,14223,528
5772,14223,528
5800,14223,528
5843,14223,528
8096,14223,528
8467,14223,528
9103,14223,528
1109,11192,268
1388,11192,268
2514,11192,268
2515,11192,268
5767,11192,268
5798,11192,268
5838,11192,268
5877,11192,268
8095,11192,268
8462,11192,268
9102,11192,268
1116,10774,501
1395,10774,501
2816,10774,501
2817,10774,501
5781,10774,501
5812,10774,501
5847,10774,501
5891,10774,501
8101,10774,501
8470,10774,501
9106,10774,501
1115,7591,260
1394,7591,260
2800,7591,260
2801,7591,260
4784,7591,260
4809,7591,260
4921,7591,260
5779,7591,260
5810,7591,260
5846,7591,260
5888,7591,260
7355,7591,260
7480,7591,260
8100,7591,260
8469,7591,260
8806,7591,260
8836,7591,260
9105,7591,260
1104,5225,276
1105,5225,276
1381,5225,276
2409,5225,276
2410,5225,276
2411,5225,276
2412,5225,276
4777,5225,276
4793,5225,276
4918,5225,276
5759,5225,276
5760,5225,276
5788,5225,276
5789,5225,276
5822,5225,276
5823,5225,276
5868,5225,276
5869,5225,276
7353,5225,276
7354,5225,276
7478,5225,276
7479,5225,276
8084,5225,276
8085,5225,276
8454,5225,276
8455,5225,276
8789,5225,276
8790,5225,276
8816,5225,276
9101,5225,276
9616,43869,730
